config.episode_length,config.deque_size,action.command,state.position,state.velocity,state.angle,state.rotation,reward,terminal,time,simulator,predict,sim_id,statistics.episode_reward,statistics.episode_count,statistics.episode_rate,statistics.iteration_count,statistics.iteration_rate
,,1,0.005931881571356448,0.2319825956491806,-0.07105380270377556,-0.5045342931391412,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,19.0,15,1,19,44
,,0,0.01057153348434006,0.03793016745405248,-0.08114448856655838,-0.23506236271361675,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,20.0,15,1,20,44
,,1,0.01133013683342111,0.23411206764379455,-0.08584573582083072,-0.5521972433123954,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,21.0,15,1,21,44
,,1,0.016012378186297,0.43032808006594847,-0.09688968068707862,-0.8706450772214308,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,22.0,15,1,22,44
,,0,0.02461893978761597,0.2366480701481366,-0.11430258223150724,-0.609928658700917,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,23.0,15,1,23,44
,,0,0.029351901190578702,0.04329378926719424,-0.1265011554055256,-0.3553216490936772,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,24.0,15,1,24,44
,,0,0.030217776975922588,-0.14982386195854025,-0.13360758838739914,-0.10505208943978728,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,25.0,15,1,25,44
,,1,0.027221299736751782,0.04693458708924725,-0.1357086301761949,-0.43672329876406263,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,26.0,15,1,26,44
,,0,0.028159991478536726,-0.14603164280434017,-0.14444309615147613,-0.18971121898073207,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,27.0,15,1,27,44
,,0,0.02523935862244992,-0.3388235372816505,-0.14823732053109076,0.05414632818907841,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,28.0,15,1,28,44
,,1,0.01846288787681691,-0.14192135791716315,-0.1471543939673092,-0.28139012208344216,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,29.0,15,1,29,44
,,0,0.015624460718473648,-0.3346713527669136,-0.15278219640897805,-0.03849732153832941,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,30.0,15,1,30,44
,,1,0.008931033663135376,-0.1377262091181016,-0.15355214283974464,-0.3752172801702151,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,31.0,15,1,31,44
,,1,0.006176509480773344,0.05920535169026184,-0.16105648844314893,-0.7121061157218704,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,32.0,15,1,32,44
,,1,0.007360616514578581,0.25614744448954174,-0.17529861075758635,-1.050842307400254,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,33.0,15,1,33,44
,,0,0.012483565404369415,0.06372869546908189,-0.19631545690559143,-0.8179117937461189,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,34.0,15,1,34,45
,,0,0.013758139313751052,-0.12824245724866754,-0.21267369278051382,-0.5928328843900874,1.0,True,2018-07-17 10:56:08,cartpole_simulator,False,525576422,35.0,15,1,35,45
,,,,,,,,,,,,,,,,,
-1,1,,-0.0243951561400397,-0.04788772938604158,-0.04340424357313051,0.04074843411515665,,,2018-07-17 10:56:08,cartpole_simulator,False,525576422,0,16,1,0,45
,,0,-0.02535291072776053,-0.24236126099751876,-0.04258927489082738,0.3194271527833386,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,1.0,16,1,1,45
,,0,-0.030200135947710906,-0.4368515990370721,-0.03620073183516061,0.598380656250981,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,2.0,16,1,2,45
,,1,-0.03893716792845235,-0.24124232164077464,-0.024233118710140986,0.2945182868883718,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,3.0,16,1,3,45
,,1,-0.043762014361267844,-0.04578341566085109,-0.01834275297237355,-0.005707829349973992,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,4.0,16,1,4,45
,,0,-0.04467768267448487,-0.2406375680121614,-0.01845690955937303,0.28113176360986414,1.0,False,2018-07-17 10:56:08,cartpole_simulator,False,525576422,5.0,16,1,5,45
,,1,-0.049490434034728095,-0.04525727042049865,-0.012834274287175748,-0.01731478919931534,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,6.0,16,1,6,45
,,1,-0.05039557944313807,0.1500463653252153,-0.013180570071162055,-0.31401928859664197,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,7.0,16,1,7,45
,,1,-0.04739465213663376,0.34535357278664547,-0.019460955843094895,-0.6108296278935657,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,8.0,16,1,8,45
,,1,-0.04048758068090085,0.5407420546493893,-0.031677548400966205,-0.9095780128788771,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,9.0,16,1,9,45
,,1,-0.029672739587913066,0.7362780877322368,-0.04986910865854374,-1.2120465560571547,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,10.0,16,1,10,45
,,0,-0.01494717783326833,0.5418340569720157,-0.07411003977968683,-0.9353985526667223,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,11.0,16,1,11,45
,,1,-0.004110496693828016,0.7378731234414444,-0.09281801083302128,-1.2504184056581837,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,12.0,16,1,12,45
,,1,0.010646965775000872,0.9340538926019029,-0.11782637894618496,-1.5706721987434058,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,13.0,16,1,13,45
,,1,0.029328043627038933,1.1303686147299277,-0.1492398229210531,-1.897663416852458,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,14.0,16,1,14,45
,,1,0.05193541592163749,1.326759177289682,-0.18719309125810224,-2.2326885756227157,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,15.0,16,1,15,45
,,1,0.07847059946743112,1.5231008367302037,-0.23184686277055655,-2.576769988628854,1.0,True,2018-07-17 10:56:09,cartpole_simulator,False,525576422,16.0,16,1,16,45
,,,,,,,,,,,,,,,,,
-1,1,,-0.0074302503963094985,-0.029902745208542393,0.015858028482455905,0.048903182446545776,,,2018-07-17 10:56:09,cartpole_simulator,False,525576422,0,17,1,0,45
,,1,-0.008028305300480347,0.1649882679581565,0.016836092131386822,-0.23873451514077376,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,1.0,17,1,1,45
,,1,-0.004728539941317217,0.35986570523343026,0.012061401828571346,-0.5260596656913864,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,2.0,17,1,2,45
,,1,0.002468774163351388,0.5548158763598097,0.0015402085147436188,-0.8149176858439353,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,3.0,17,1,3,45
,,1,0.013565091690547582,0.7499167027955552,-0.014758145202135088,-1.1071157572535009,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,4.0,17,1,4,45
,,0,0.028563425746458686,0.5549918331986222,-0.03690046034720511,-0.8190990308614539,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,5.0,17,1,5,45
,,1,0.03966326241043113,0.750598882728127,-0.053282440964434186,-1.1231561409418926,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,6.0,17,1,6,45
,,0,0.05467524006499367,0.5562144317872271,-0.07574556378327205,-0.8476508888834392,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,7.0,17,1,7,45
,,0,0.06579952870073821,0.36220287877459034,-0.09269858156094082,-0.5797159076600549,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,8.0,17,1,8,45
,,0,0.07304358627623002,0.16849385577474196,-0.10429289971414192,-0.3176142578358028,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,9.0,17,1,9,45
,,1,0.07641346339172486,0.36493467467303825,-0.11064518487085798,-0.6412809791922957,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,10.0,17,1,10,45
,,0,0.08371215688518563,0.17151487268381205,-0.12347080445470389,-0.38538875246916043,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,11.0,17,1,11,45
,,1,0.08714245433886186,0.36815355197413036,-0.1311785795040871,-0.7143095561776571,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,12.0,17,1,12,45
,,1,0.09450552537834447,0.564823963174343,-0.14546477062764024,-1.0452365988297483,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,13.0,17,1,13,45
,,1,0.10580200464183133,0.7615458458782453,-0.16636950260423522,-1.3798189262513514,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,14.0,17,1,14,45
,,1,0.12103292155939624,0.9583075589393806,-0.19396588112926225,-1.7195736160353325,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,15.0,17,1,15,45
,,0,0.14019907273818386,0.7658652217194777,-0.2283573534499689,-1.4929923280999682,1.0,True,2018-07-17 10:56:09,cartpole_simulator,False,525576422,16.0,17,1,16,45
,,,,,,,,,,,,,,,,,
-1,1,,-0.03821973391680327,0.049702591240028945,-0.00655381346975472,0.011661106258830524,,,2018-07-17 10:56:09,cartpole_simulator,False,525576422,0,18,1,0,45
,,0,-0.03722568209200269,-0.1453247593286387,-0.0063205913445781095,0.30226904208784006,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,1.0,18,1,1,45
,,1,-0.040132177278575466,0.04988670197727982,-0.0002752105028213086,0.0075994576320945195,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,2.0,18,1,2,45
,,0,-0.03913444323902987,-0.14523130125523423,-0.0001232213501794182,0.3001955395102593,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,3.0,18,1,3,45
,,0,-0.04203906926413455,-0.34035149591704705,0.005880689440025768,0.5928396022041615,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,4.0,18,1,4,46
,,0,-0.0488460991824755,-0.5355552725431739,0.017737481484109,0.8873691169110793,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,5.0,18,1,5,46
,,1,-0.059557204633338974,-0.3406785096245123,0.035484863822330584,0.6003145012813813,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,6.0,18,1,6,46
,,1,-0.06637077482582922,-0.14607048540750725,0.04749115384795821,0.31901659062255205,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,7.0,18,1,7,46
,,0,-0.06929218453397937,-0.3418355092292344,0.05387148566040925,0.6262901921753367,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,8.0,18,1,8,46
,,1,-0.07612889471856406,-0.14750528126840756,0.06639728950391599,0.35104828476903227,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,9.0,18,1,9,46
,,1,-0.07907900034393221,0.04661268219107176,0.07341825519929664,0.0800194082006005,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,10.0,18,1,10,46
,,1,-0.07814674670011078,0.2406095695076846,0.07501864336330864,-0.18862642673383584,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,11.0,18,1,11,46
,,1,-0.07333455530995708,0.43458255081030905,0.07124611482863193,-0.4567327525116116,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,12.0,18,1,12,46
,,0,-0.0646429042937509,0.2385294617346645,0.06211145977839969,-0.1424705370428383,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,13.0,18,1,13,46
,,1,-0.05987231505905761,0.43270941934374085,0.059262049037542924,-0.41492978833398836,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,14.0,18,1,14,46
,,0,-0.05121812667218279,0.23679978535111113,0.05096345327086316,-0.10416836496565857,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,15.0,18,1,15,46
,,1,-0.046482130965160566,0.4311557459500217,0.04888008597154998,-0.3803470209321836,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,16.0,18,1,16,46
,,0,-0.037859016046160134,0.23537499474523157,0.04127314555290631,-0.07266162965071088,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,17.0,18,1,17,46
,,1,-0.0331515161512555,0.42988168278082856,0.03981991295989209,-0.3520423343664248,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,18.0,18,1,18,46
,,1,-0.02455388249563893,0.6244154169085969,0.03277906627256359,-0.6319076620711284,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,19.0,18,1,19,46
,,0,-0.01206557415746699,0.4288518395810871,0.020140913031141024,-0.32908455715907703,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,20.0,18,1,20,46
,,1,-0.003488537365845248,0.623681364410518,0.013559221887959483,-0.615348542932421,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,21.0,18,1,21,46
,,1,0.008985089922365113,0.8186112670936461,0.0012522510293110634,-0.9037302295224947,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,22.0,18,1,22,46
,,1,0.025357315264238036,1.0137162346365358,-0.01682235356113883,-1.196019289667612,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,23.0,18,1,23,46
,,1,0.045631639956968756,1.2090518774235957,-0.040742739354491075,-1.4939268347509995,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,24.0,18,1,24,46
,,0,0.06981267750544067,1.014448525995772,-0.07062127604951107,-1.214239102698043,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,25.0,18,1,25,46
,,0,0.09010164802535611,0.820305255529221,-0.09490605810347194,-0.9444954936641944,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,26.0,18,1,26,46
,,1,0.10650775313594053,1.016568704459827,-0.11379596797675583,-1.265426342806109,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,27.0,18,1,27,46
,,1,0.12683912722513707,1.2129459389649515,-0.139104494832878,-1.591470863050964,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,28.0,18,1,28,46
,,0,0.1510980460044361,1.0197225106477747,-0.1709339120938973,-1.3452003222202609,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,29.0,18,1,29,46
,,1,0.1714924962173916,1.2165314449403506,-0.19783791853830252,-1.6861215837020822,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,30.0,18,1,30,46
,,0,0.19582312511619862,1.0241719058217442,-0.23156035021234417,-1.460996238952263,1.0,True,2018-07-17 10:56:09,cartpole_simulator,False,525576422,31.0,18,1,31,46
,,,,,,,,,,,,,,,,,
-1,1,,-0.006297384975531603,-0.014872439415821705,-0.004402285939519038,-0.04494074243659013,,,2018-07-17 10:56:09,cartpole_simulator,False,525576422,0,19,1,0,46
,,0,-0.006594833763848037,-0.20993098830009657,-0.005301100788250841,0.24634997781492157,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,1.0,19,1,1,46
,,0,-0.01079345352984997,-0.4049768282142212,-0.0003741012319524095,0.5373561105281909,1.0,False,2018-07-17 10:56:09,cartpole_simulator,False,525576422,2.0,19,1,2,46
,,0,-0.018892990094134393,-0.6000935176646675,0.010373020978611407,0.829921138464043,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,3.0,19,1,3,46
,,1,-0.030894860447427744,-0.4051148848813744,0.026971443747892267,0.5405185373374684,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,4.0,19,1,4,46
,,0,-0.038997158145055236,-0.6006053684721631,0.03778181449464163,0.8415762538248789,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,5.0,19,1,5,46
,,0,-0.0510092655144985,-0.7962221283855166,0.05461333957113921,1.145897202443695,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,6.0,19,1,6,46
,,0,-0.06693370808220883,-0.992013143468597,0.0775312836200131,1.4551941981119412,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,7.0,19,1,7,46
,,0,-0.08677397095158076,-1.1879965134776245,0.10663516758225193,1.771057506795176,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,8.0,19,1,8,46
,,1,-0.11053390122113325,-0.9942272106180626,0.14205631771815544,1.5133458666721133,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,9.0,19,1,9,46
,,1,-0.1304184454334945,-0.8010822006412099,0.17232323505159772,1.268170919395311,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,10.0,19,1,10,46
,,0,-0.1464400894463187,-0.9979343307593169,0.19768665343950392,1.6094884269219274,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,11.0,19,1,11,46
,,1,-0.16639877606150505,-0.8056206434211712,0.22987642197794247,1.384378339809841,1.0,True,2018-07-17 10:56:10,cartpole_simulator,False,525576422,12.0,19,1,12,46
,,,,,,,,,,,,,,,,,
-1,1,,-0.03089015196015803,-0.02282093514228717,0.025179699980075756,-0.03668239156720128,,,2018-07-17 10:56:10,cartpole_simulator,False,525576422,0,20,2,0,46
,,1,-0.031346570663003774,0.17193105506912143,0.02444605214873173,-0.3213157251150885,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,1.0,20,2,1,46
,,1,-0.027907949561621345,0.3666965009729912,0.01801973764642996,-0.6061901795599369,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,2.0,20,2,2,46
,,0,-0.02057401954216152,0.17132727742304824,0.005895934055231221,-0.3078864056778575,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,3.0,20,2,3,46
,,0,-0.017147473993700556,-0.02387818638311434,-0.0002617940583259301,-0.013349904689264114,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,4.0,20,2,4,47
,,1,-0.017625037721362844,0.1712475183220931,-0.0005287921521112124,-0.3061154191694736,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,5.0,20,2,5,46
,,1,-0.014200087354920982,0.36637700085836034,-0.006651100535500685,-0.5989650669376048,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,6.0,20,2,6,47
,,0,-0.006872547337753775,0.17134873668399528,-0.01863040187425278,-0.3083845504118416,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,7.0,20,2,7,47
,,0,-0.0034455726040738695,-0.02350286951936567,-0.02479809288248961,-0.021634884496469053,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,8.0,20,2,8,47
,,1,-0.003915629994461183,0.1719657720317543,-0.02523079057241899,-0.3220375916411293,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,9.0,20,2,9,47
,,1,-0.0004763145538260968,0.36743776047045007,-0.03167154240524157,-0.6225693176338288,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,10.0,20,2,10,47
,,1,0.006872440655582904,0.5629873021570272,-0.04412292875791815,-0.9250564044667902,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,11.0,20,2,11,47
,,0,0.01813218669872345,0.3684881815682176,-0.06262405684725396,-0.6465596028356233,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,12.0,20,2,12,47
,,0,0.0255019503300878,0.17429213403876453,-0.07555524890396642,-0.37423598023455756,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,13.0,20,2,13,47
,,0,0.02898779301086309,-0.019679808786035646,-0.08303996850865757,-0.10630026634475509,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,14.0,20,2,14,47
,,1,0.028594196835142378,0.17652790453616918,-0.08516597383555267,-0.4239833888693169,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,15.0,20,2,15,47
,,0,0.032124754925865764,-0.01729084165021652,-0.093645641612939,-0.15931753184863612,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,16.0,20,2,16,47
,,0,0.03177893809286143,-0.21095602431690696,-0.09683199224991174,0.10241581552071205,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,17.0,20,2,17,47
,,0,0.027559817606523294,-0.4045664991867891,-0.09478367593949749,0.3630469217978766,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,18.0,20,2,18,47
,,1,0.019468487622787512,-0.20823418337969876,-0.08752273750353996,0.042045642643934567,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,19.0,20,2,19,47
,,0,0.015303803955193537,-0.40199915238443196,-0.08668182465066127,0.30588174784409583,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,20.0,20,2,20,47
,,1,0.007263820907504897,-0.2057557991032876,-0.08056418969377935,-0.012830637900170083,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,21.0,20,2,21,47
,,1,0.003148704925439145,-0.009576413797153793,-0.08082080245178275,-0.32980550005659837,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,22.0,20,2,22,47
,,0,0.002957176649496069,-0.20346041902080925,-0.08741691245291472,-0.06366426956036142,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,23.0,20,2,23,47
,,1,-0.001112031730920116,-0.007200962932263272,-0.08869019784412195,-0.3825972024689433,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,24.0,20,2,24,47
,,0,-0.0012560509895653813,-0.20095904896257882,-0.09634214189350082,-0.11914314068158627,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,25.0,20,2,25,47
,,0,-0.005275231968816957,-0.39457808756625523,-0.09872500470713255,0.14165781553037488,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,26.0,20,2,26,47
,,0,-0.013166793720142062,-0.588157682595668,-0.09589184839652505,0.4016352712202964,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,27.0,20,2,27,47
,,0,-0.024929947372055422,-0.781798000478784,-0.08785914297211912,0.6626123255978549,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,28.0,20,2,28,47
,,0,-0.0405659073816311,-0.9755948037953557,-0.07460689646016203,0.9263889118674694,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,29.0,20,2,29,47
,,0,-0.060077803457538215,-1.1696342744739985,-0.05607911822281264,1.194724363585633,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,30.0,20,2,30,47
,,0,-0.08347048894701818,-1.3639870302999708,-0.03218463095109998,1.4693165867916942,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,31.0,20,2,31,47
,,1,-0.1107502295530176,-1.1684864124061212,-0.0027982992152660972,1.1667568808964595,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,32.0,20,2,32,47
,,1,-0.13411995780114003,-0.9733281579767645,0.020536838402663092,0.8731979464929633,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,33.0,20,2,33,47
,,0,-0.15358652096067532,-1.168723249718614,0.03800079733252236,1.1722661847272313,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,34.0,20,2,34,47
,,0,-0.1769609859550476,-1.364318071231715,0.06144612102706699,1.4766161501193813,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,35.0,20,2,35,47
,,1,-0.20424734737968192,-1.1699981203234895,0.09097844402945461,1.2037401040585696,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,36.0,20,2,36,47
,,1,-0.22764730978615172,-0.9761623821452405,0.115053246110626,0.9408997411451195,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,37.0,20,2,37,47
,,0,-0.24717055742905653,-1.1726312326860695,0.1338712409335284,1.267405714554894,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,38.0,20,2,38,47
,,0,-0.2706231820827779,-1.369184857712284,0.15921935522462627,1.59883888269337,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,39.0,20,2,39,47
,,0,-0.29800687923702357,-1.565794816214059,0.19119613287849369,1.9366365060362651,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,40.0,20,2,40,47
,,0,-0.32932277556130474,-1.7623776647379341,0.229928862999219,2.2820072813518997,1.0,True,2018-07-17 10:56:10,cartpole_simulator,False,525576422,41.0,20,2,41,47
,,,,,,,,,,,,,,,,,
-1,1,,-0.023982950831216376,0.0034365214670059943,0.03123576422449846,0.03327892740231185,,,2018-07-17 10:56:10,cartpole_simulator,False,525576422,0,21,1,0,47
,,0,-0.023914220401876258,-0.19211911494107867,0.0319013427725447,0.33565111632411837,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,1.0,21,1,1,47
,,1,-0.02775660270069783,0.0025346504035817508,0.03861436509902707,0.053196433457037506,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,2.0,21,1,2,47
,,1,-0.027705909692626197,0.19708225691872866,0.03967829376816782,-0.22705763809932916,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,3.0,21,1,3,47
,,0,-0.023764264554251624,0.0014163815839863536,0.03513714100618123,0.07787252545751011,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,4.0,21,1,4,47
,,1,-0.023735936922571896,0.1960174646500141,0.036694591515331436,-0.20352073016154554,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,5.0,21,1,5,47
,,1,-0.019815587629571613,0.3905959544850771,0.032624176912100525,-0.4844061989972928,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,6.0,21,1,6,47
,,1,-0.01200366853987007,0.5852426730051273,0.022936052932154668,-0.7666311066214669,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,7.0,21,1,7,47
,,0,-0.00029881507976752333,0.3898125719378034,0.007603430799725329,-0.4668204496259937,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,8.0,21,1,8,47
,,1,0.007497436358988544,0.5848262746332505,-0.0017329781927945456,-0.7570971609711604,1.0,False,2018-07-17 10:56:10,cartpole_simulator,False,525576422,9.0,21,1,9,47
,,0,0.019193961851653556,0.3897282505713946,-0.016874921412217754,-0.46496005965268006,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,10.0,21,1,10,47
,,1,0.02698852686308145,0.5850845377940935,-0.026174122605271355,-0.7629137602352574,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,11.0,21,1,11,47
,,0,0.038690217618963324,0.3903326896449367,-0.0414323978099765,-0.4785803618645804,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,12.0,21,1,12,47
,,1,0.04649687141186206,0.5860143416229069,-0.05100400504726811,-0.7840285792769427,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,13.0,21,1,13,47
,,1,0.0582171582443202,0.7817986880954626,-0.06668457663280697,-1.0923118723843392,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,14.0,21,1,14,48
,,0,0.07385313200622945,0.5876157816227796,-0.08853081408049375,-0.8212756354412715,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,15.0,21,1,15,48
,,1,0.08560544763868504,0.7838303559949926,-0.10495632678931918,-1.1404389187896709,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,16.0,21,1,16,48
,,1,0.10128205475858489,0.9801559068243708,-0.1277651051651126,-1.4641072551250691,1.0,False,2018-07-17 10:56:11,cartpole_simulator,False,525576422,17.0,21,1,17,48
